Physics,PHYS,6L,Introductory Physics I Laboratory,1.0,Prerequisite(s): Previous or concurrent enrollment in PHYS 6A or PHYS 7A is required.,Laboratory sequence illustrating topics covered in PHYS 6A. One three-hour laboratory session per week.,None,
Physics,PHYS,6M,Introductory Physics II Laboratory,1.0,"Prerequisite(s): PHYS 5A, PHYS 6A, or PHYS 7A; and PHYS 5L, PHYS 6L or PHYS 7L; and previous or concurrent enrollment in PHYS 6B.",Laboratory sequence illustrating topics covered in PHYS 6B. One three-hour laboratory session per week.,None,
Physics,PHYS,6N,Introductory Physics III Laboratory,1.0,Prerequisite(s): PHYS 6A and PHYS 6L or PHYS 5A and PHYS 5L; previous or concurrent enrollment in PHYS 6C; PHYS 6B and PHYS 6M are recommended.,Laboratory sequence illustrating topics covered in PHYS 6C. One three-hour laboratory session per week.,None,
Physics,PHYS,7A,Elementary Physics I,5.0,Prerequisite(s): MATH 11A or MATH 19A or MATH 20A or AM 15A. Concurrent enrollment in PHYS 6L or PHYS 7L is required.,"Examines elementary mechanics, including vectors, kinematics, Newton's laws, work and energy, conservation of momentum and energy, fluid motion, and temperature and heat.",mf,
Physics,PHYS,7B,Elementary Physics II,5.0,"Prerequisite(s): PHYS 7A, and MATH 11B, or MATH 19B, or MATH 20B, or AM 15B.","Examines elementary wave motion, light polarization, reflection and refraction; elementary electricity, including electric charge, Coulomb's Law,and electric field and potential; electrostatic energy, currents, conductors, resistance, and Ohm's Law; and magnetic fields, inductors, and circuits.",si,
Physics,PHYS,7L,Elementary Physics Laboratory,1.0,Prerequisite(s): Concurrent enrollment in PHYS 7A is required.,Laboratory sequence illustrating topics covered in PHYS 7A. One three-hour laboratory session per week.,None,
Physics,PHYS,11,The Physicist in Industry,2.0,None,"One two-hour meeting per week. Subjects include roles of the physicist in industry, the business environment in a technical company, economic considerations, job hunting, and discussions with physicists with industrial experience. Enrollment by permission of instructor. Priority given to applied physics upper-division students; other majors if space available.",None,
Physics,PHYS,80A,Elementary Physics of Energy,5.0,None,"The physics of energy developed in a course accessible to non-science majors as well as science majors. Fundamental principles and elementary calculations, at the level of basic algebra, developed and applied to the understanding of the physics of energy. Topics include fossil fuels, renewable energy, solar cells and waste energy, waste-energy recovery, nuclear power, and global greenhouse effects. (Formerly offered as PHYS 2.)",peE,
Physics,PHYS,80U,Physics and Psychophysics of Music,5.0,None,"Fundamental theory of vibration, sound waves, sound propagation, diffraction, and interference. Free, coupled, and driven oscillations. Resonance phenomena and modes of oscillation. Fourier's theorem. Anatomy and psychophysics of the ear. Musical scales and intervals. Nature of plucked and bowed strings; guitar, violin, piano. Woodwind and brass instruments. Architectural acoustics. High school algebra and basic knowledge of musical notation recommended.",mf,
Physics,PHYS,99,Tutorial,5.0,None,Students submit petition to sponsoring agency.,None,
Physics,PHYS,102,Modern Physics,5.0,"Prerequisite(s): PHYS 5A, PHYS 5L, PHYS 5B, PHYS 5M, PHYS 5C, PHYS 5N and PHYS 5D; or PHYS 6A, PHYS 6L, PHYS 6B, PHYS 6M, PHYS 6C, PHYS 6N, and PHYS 5D; or equivalent.","Topics in quantum physics including the Schrodinger equation; angular momentum and spin; the Pauli exclusion principle; and quantum statistics. Applications in multi-electron atoms and molecules, and in solid-state, nuclear, and particle physics.",None,
Physics,PHYS,105,Mechanics,5.0,Prerequisite(s): PHYS 5A and PHYS 5L; and PHYS 116A or MATH 21 plus MATH 24. Concurrent enrollment in PHYS 116C or MATH 107 is required.,"Particle dynamics in one, two, and three dimensions. Conservation laws. Small oscillations, Fourier series and Fourier integral solutions. Phase diagrams and nonlinear motions, Lagrange's equations, and Hamiltonian dynamics.",None,
Physics,PHYS,110A,"Electricity, Magnetism, and Optics",5.0,Prerequisite(s): PHYS 5C; and PHYS 116A or MATH 21 and MATH 24; and PHYS 116C or MATH 107.,"Examines electrostatics, including the electric field, potential, solutions to Laplace's and Poisson's equations, and work and energy; electricity in matter (conductors, dielectrics); magnetostatics, including the magnetic field and vector potential, Ampere's and Faraday's laws; magnetism in matter; and Maxwell's equations.

",None,
Physics,PHYS,110B,"Electricity, Magnetism, and Optics",5.0,Prerequisite(s): PHYS 110A; and PHYS 116C or MATH 107.,"Examines electromagnetic waves, including absorption and dispersion, reflection and transmission, and wave guides; conservation laws and gauge invariance; time-dependent vector and scalar potentials and application to radiation of charges and antennae; and electrodynamics and relativity.
",None,
Physics,PHYS,112,Thermodynamics and Statistical Mechanics,5.0,Prerequisite(s): PHYS 5D and MATH 23B. Concurrent enrollment in PHYS 102 is required.,"Consequences of the first and second laws of thermodynamics, elementary statistical mechanics, thermodynamics of irreversible processes.",None,
Physics,PHYS,115,Computational Physics,5.0,"Prerequisite(s): PHYS 102 and PHYS 105; and PHYS 116A or MATH 21 and MATH 24; and PHYS 116C or MATH 107, or equivalent. Basic programming experience in Python or similar language.","This course applies efficient numerical methods to the solutions of problems in the physical sciences which are otherwise intractable. Examples will be drawn from classical mechanics, quantum mechanics, statistical mechanics, and electrodynamics. Students apply a high-level programming language, such as Python, to the solution of physical problems and develop appropriate error and stability estimates.
",None,
Physics,PHYS,116A,Mathematical Methods in Physics,5.0,Prerequisite(s):  MATH 23A.,"Infinite series. Topics in linear algebra including vector spaces, matrices and determinants, systems of linear equations, eigenvalue problems and matrix diagonalization. Ordinary differential equations and Laplace transforms.",None,
Physics,PHYS,116C,Mathematical Methods in Physics,5.0,Prerequisite(s): PHYS 116A or MATH 21 and MATH 24; and MATH 23A and MATH 23B.,"Fourier series and transforms, Dirac-delta function, Green's functions, series solutions of ordinary equations, Legendre polynomials, Bessel functions, sets of orthogonal functions, and partial differential equations.",None,
Physics,PHYS,116D,Mathematical Methods in Physics,5.0,Prerequisite(s): PHYS 116A or MATH 21 and MATH 24; and PHYS 116C.,"Complex functions, complex analysis, asymptotic series and expansions, special functions defined by integrals, and probability and statistics. (Formerly offered as PHYS 116B.)",None,
Physics,PHYS,120,Polymer Physics,5.0,Prerequisite(s): PHYS 112.,"Statistical properties polymers; scaling behavior, fractal dimensions; random walks, self avoidance; single chains and concentrated solutions; dynamics and topological effects in melts; polymer networks; sol-gel transitions; polymer blends; application to biological systems; computer simulations will demonstrate much of the above. Students cannot receive credit for this course and PHYS 240.",None,
Physics,PHYS,129,Particle Physics and Astrophysics,5.0,"Prerequisite(s): PHYS 5D, PHYS 102, and MATH 23B; and PHYS 116A or MATH 21. Students with equivalent coursework may contact instructor for permission to enroll.","The standard model of particle physics; physics beyond the standard model; neutrino physics; the early universe; dark matter and dark energy; selected topics in general relativistic cosmology and high-energy astrophysics. (Formerly Nuclear and Particle Astrophysics.)
",None,
Physics,PHYS,130,Multiwavelength Astronomical Techniques,5.0,Prerequisite(s): PHYS 102; and PHYS 133; and either ASTR 19 or ASTR 119 or CSE 20.,Survey of observational astronomy across the electromagnetic spectrum and including multi-messenger probes. Covers the physics of light detection and instrumentation in different wavelength bands as well as astrophysical sources of emission and the relevant radiative processes associated to them. Aspects of statistics and statistical inference relevant for astronomical data analysis are also covered.,None,
Physics,PHYS,133,Intermediate Laboratory,5.0,"Prerequisite(s): PHYS 5C and PHYS 5D and one from CSE 5J, or CSE 14, or CSE 20, or ASTR 119, or by permission of the instructor. Enrollment is restricted to physics, applied physics, physics (astrophysics), and science education majors and physics minors.",Demonstration of phenomena of classical and modern physics. Development of a familiarity with experimental methods. Special experimental projects may be undertaken by students in this laboratory.,sr,
